id	hate_type	hate_severity	to_whom	model
874248	None	Little to None	None	xlm-roberta-base
463777	Abusive	Severe	Individual	xlm-roberta-base
289008	None	Little to None	None	xlm-roberta-base
901146	None	Little to None	None	xlm-roberta-base
213013	None	Little to None	None	xlm-roberta-base
152657	Abusive	Little to None	Community	xlm-roberta-base
242616	None	Little to None	None	xlm-roberta-base
776664	Abusive	Little to None	Society	xlm-roberta-base
161115	Profane	Severe	Individual	xlm-roberta-base
736990	None	Little to None	None	xlm-roberta-base
651401	None	Little to None	None	xlm-roberta-base
290727	None	Little to None	None	xlm-roberta-base
47797	None	Little to None	None	xlm-roberta-base
279029	None	Little to None	None	xlm-roberta-base
770736	None	Little to None	None	xlm-roberta-base
531501	None	Little to None	None	xlm-roberta-base
38244	Abusive	Mild	Organization	xlm-roberta-base
405336	Profane	Severe	Individual	xlm-roberta-base
852400	Abusive	Severe	Individual	xlm-roberta-base
193758	None	Little to None	None	xlm-roberta-base
84164	None	Little to None	None	xlm-roberta-base
915451	None	Little to None	None	xlm-roberta-base
137788	Abusive	Little to None	Individual	xlm-roberta-base
328493	Abusive	Mild	Individual	xlm-roberta-base
562531	None	Little to None	None	xlm-roberta-base
44017	Abusive	Little to None	None	xlm-roberta-base
617050	Abusive	Mild	Community	xlm-roberta-base
622934	None	Little to None	None	xlm-roberta-base
116358	Profane	Severe	Individual	xlm-roberta-base
330406	None	Little to None	None	xlm-roberta-base
566501	None	Little to None	None	xlm-roberta-base
110643	Political Hate	Little to None	None	xlm-roberta-base
289308	None	Little to None	None	xlm-roberta-base
879975	Abusive	Little to None	Individual	xlm-roberta-base
542185	Abusive	Severe	Individual	xlm-roberta-base
306822	None	Little to None	None	xlm-roberta-base
205128	None	Little to None	None	xlm-roberta-base
557613	None	Little to None	None	xlm-roberta-base
33960	None	Little to None	None	xlm-roberta-base
305956	None	Little to None	None	xlm-roberta-base
36129	None	Little to None	None	xlm-roberta-base
423401	Profane	Severe	Individual	xlm-roberta-base
745486	Religious Hate	Little to None	None	xlm-roberta-base
697662	None	Little to None	None	xlm-roberta-base
736523	Political Hate	Mild	Society	xlm-roberta-base
864592	None	Little to None	None	xlm-roberta-base
14248	Abusive	Severe	Community	xlm-roberta-base
570977	None	Little to None	None	xlm-roberta-base
100665	None	Little to None	Individual	xlm-roberta-base
782899	None	Little to None	None	xlm-roberta-base
170864	Political Hate	Mild	Organization	xlm-roberta-base
293484	Profane	Severe	Community	xlm-roberta-base
720414	None	Little to None	None	xlm-roberta-base
532068	None	Little to None	None	xlm-roberta-base
208020	Abusive	Mild	Individual	xlm-roberta-base
813036	Profane	Severe	Community	xlm-roberta-base
22784	Abusive	Little to None	Individual	xlm-roberta-base
785689	Profane	Severe	Individual	xlm-roberta-base
709275	None	Little to None	None	xlm-roberta-base
490487	None	Little to None	None	xlm-roberta-base
498361	None	Little to None	None	xlm-roberta-base
679257	Abusive	Mild	Individual	xlm-roberta-base
246971	Profane	Severe	Individual	xlm-roberta-base
557585	None	Little to None	None	xlm-roberta-base
176539	None	Little to None	None	xlm-roberta-base
145194	None	Little to None	None	xlm-roberta-base
330604	None	Little to None	None	xlm-roberta-base
188125	None	Little to None	None	xlm-roberta-base
405923	Political Hate	Little to None	None	xlm-roberta-base
775117	Abusive	Little to None	Society	xlm-roberta-base
555246	Profane	Severe	Organization	xlm-roberta-base
70993	None	Little to None	None	xlm-roberta-base
931920	None	Little to None	None	xlm-roberta-base
641878	Abusive	Little to None	None	xlm-roberta-base
849912	Abusive	Mild	Organization	xlm-roberta-base
417439	None	Little to None	None	xlm-roberta-base
493019	None	Little to None	None	xlm-roberta-base
184464	Political Hate	Mild	Individual	xlm-roberta-base
927367	None	Little to None	None	xlm-roberta-base
802999	None	Little to None	None	xlm-roberta-base
3103	None	Little to None	None	xlm-roberta-base
43369	Profane	Severe	Individual	xlm-roberta-base
412848	None	Little to None	None	xlm-roberta-base
614399	None	Little to None	None	xlm-roberta-base
710201	None	Little to None	None	xlm-roberta-base
638235	None	Little to None	None	xlm-roberta-base
308704	Abusive	Mild	Individual	xlm-roberta-base
903432	None	Little to None	None	xlm-roberta-base
352935	Political Hate	Little to None	Organization	xlm-roberta-base
638287	Abusive	Mild	Individual	xlm-roberta-base
497729	None	Little to None	None	xlm-roberta-base
518760	None	Little to None	None	xlm-roberta-base
82591	Abusive	Mild	Organization	xlm-roberta-base
384921	Political Hate	Mild	Organization	xlm-roberta-base
522715	Abusive	Mild	Individual	xlm-roberta-base
917980	None	Little to None	None	xlm-roberta-base
82355	Abusive	Little to None	Community	xlm-roberta-base
348543	Abusive	Mild	Individual	xlm-roberta-base
111501	None	Little to None	None	xlm-roberta-base
12088	None	Little to None	None	xlm-roberta-base
933272	None	Little to None	None	xlm-roberta-base
373238	None	Little to None	None	xlm-roberta-base
114234	None	Little to None	None	xlm-roberta-base
848789	None	Little to None	None	xlm-roberta-base
3760	Abusive	Little to None	Community	xlm-roberta-base
669474	Political Hate	Mild	Individual	xlm-roberta-base
20733	Political Hate	Mild	Organization	xlm-roberta-base
444708	None	Little to None	None	xlm-roberta-base
49076	None	Little to None	None	xlm-roberta-base
676880	Political Hate	Little to None	Organization	xlm-roberta-base
445208	None	Little to None	None	xlm-roberta-base
906471	None	Little to None	None	xlm-roberta-base
860896	None	Little to None	None	xlm-roberta-base
486844	Profane	Severe	Individual	xlm-roberta-base
506262	Religious Hate	Little to None	None	xlm-roberta-base
101865	None	Little to None	None	xlm-roberta-base
844938	Abusive	Severe	Society	xlm-roberta-base
881990	Profane	Severe	None	xlm-roberta-base
278023	None	Little to None	None	xlm-roberta-base
122916	None	Little to None	None	xlm-roberta-base
352730	None	Little to None	Organization	xlm-roberta-base
767956	Abusive	Mild	None	xlm-roberta-base
854486	Profane	Severe	Individual	xlm-roberta-base
871497	None	Little to None	None	xlm-roberta-base
126481	None	Little to None	None	xlm-roberta-base
890826	Abusive	Severe	Individual	xlm-roberta-base
632138	None	Little to None	None	xlm-roberta-base
318516	None	Little to None	None	xlm-roberta-base
688786	None	Little to None	None	xlm-roberta-base
116129	Profane	Severe	Organization	xlm-roberta-base
899900	Abusive	Little to None	Individual	xlm-roberta-base
788699	Abusive	Mild	Society	xlm-roberta-base
296455	None	Little to None	None	xlm-roberta-base
451591	None	Little to None	None	xlm-roberta-base
760942	Profane	Severe	Society	xlm-roberta-base
724050	Abusive	Mild	Organization	xlm-roberta-base
398661	None	Little to None	None	xlm-roberta-base
120016	Profane	Severe	Individual	xlm-roberta-base
599547	None	Little to None	None	xlm-roberta-base
634693	Abusive	Severe	Individual	xlm-roberta-base
724233	None	Little to None	None	xlm-roberta-base
826410	None	Little to None	None	xlm-roberta-base
515594	None	Little to None	None	xlm-roberta-base
168263	None	Little to None	None	xlm-roberta-base
769892	None	Little to None	None	xlm-roberta-base
75672	None	Little to None	None	xlm-roberta-base
33745	None	Little to None	None	xlm-roberta-base
868454	Abusive	Mild	Organization	xlm-roberta-base
3967	None	Little to None	None	xlm-roberta-base
157195	None	Little to None	None	xlm-roberta-base
293994	Abusive	Mild	Organization	xlm-roberta-base
411675	Abusive	Mild	Society	xlm-roberta-base
64537	None	Little to None	None	xlm-roberta-base
320170	Political Hate	Mild	Community	xlm-roberta-base
23504	None	Little to None	None	xlm-roberta-base
316087	None	Little to None	None	xlm-roberta-base
590418	None	Little to None	None	xlm-roberta-base
328170	None	Little to None	None	xlm-roberta-base
496236	Profane	Severe	Community	xlm-roberta-base
360555	Political Hate	Mild	Society	xlm-roberta-base
122058	Abusive	Little to None	None	xlm-roberta-base
708217	None	Little to None	None	xlm-roberta-base
118258	None	Little to None	None	xlm-roberta-base
679838	None	Little to None	None	xlm-roberta-base
901615	None	Little to None	None	xlm-roberta-base
777950	None	Little to None	None	xlm-roberta-base
715870	None	Little to None	None	xlm-roberta-base
177854	None	Little to None	None	xlm-roberta-base
218236	None	Little to None	None	xlm-roberta-base
108316	Abusive	Little to None	Individual	xlm-roberta-base
578274	None	Little to None	None	xlm-roberta-base
47811	None	Little to None	None	xlm-roberta-base
675670	Political Hate	Mild	Organization	xlm-roberta-base
179910	None	Little to None	None	xlm-roberta-base
312199	None	Little to None	None	xlm-roberta-base
549078	Political Hate	Mild	Organization	xlm-roberta-base
257567	Abusive	Little to None	Individual	xlm-roberta-base
679831	None	Little to None	None	xlm-roberta-base
477164	None	Little to None	None	xlm-roberta-base
593762	Political Hate	Mild	Organization	xlm-roberta-base
213054	Abusive	Little to None	Individual	xlm-roberta-base
211727	None	Little to None	None	xlm-roberta-base
666323	None	Little to None	None	xlm-roberta-base
146545	None	Little to None	None	xlm-roberta-base
715097	None	Little to None	None	xlm-roberta-base
711031	None	Little to None	None	xlm-roberta-base
49710	None	Little to None	None	xlm-roberta-base
240364	Political Hate	Mild	Organization	xlm-roberta-base
305397	Profane	Severe	Individual	xlm-roberta-base
78333	None	Little to None	None	xlm-roberta-base
361266	None	Little to None	Community	xlm-roberta-base
150222	Abusive	Severe	Individual	xlm-roberta-base
864119	None	Little to None	None	xlm-roberta-base
312650	None	Little to None	None	xlm-roberta-base
773588	None	Little to None	None	xlm-roberta-base
51425	None	Little to None	None	xlm-roberta-base
273281	Political Hate	Mild	Organization	xlm-roberta-base
183655	Abusive	Little to None	Organization	xlm-roberta-base
439	None	Little to None	None	xlm-roberta-base
882785	None	Little to None	None	xlm-roberta-base
366438	None	Little to None	None	xlm-roberta-base
504796	None	Little to None	None	xlm-roberta-base
359280	Political Hate	Mild	Organization	xlm-roberta-base
5858	None	Little to None	None	xlm-roberta-base
459553	None	Little to None	None	xlm-roberta-base
787410	None	Little to None	None	xlm-roberta-base
715215	None	Little to None	None	xlm-roberta-base
89049	Abusive	Mild	Individual	xlm-roberta-base
113434	None	Little to None	None	xlm-roberta-base
832930	Abusive	Mild	Organization	xlm-roberta-base
265017	Political Hate	Severe	Individual	xlm-roberta-base
133763	Abusive	Little to None	None	xlm-roberta-base
902517	None	Little to None	None	xlm-roberta-base
503876	Abusive	Severe	Individual	xlm-roberta-base
544939	Political Hate	Mild	Individual	xlm-roberta-base
836904	Political Hate	Severe	Organization	xlm-roberta-base
813854	Abusive	Mild	Community	xlm-roberta-base
55581	None	Little to None	None	xlm-roberta-base
578353	None	Little to None	None	xlm-roberta-base
525677	Abusive	Mild	Individual	xlm-roberta-base
131446	None	Little to None	None	xlm-roberta-base
46790	Profane	Severe	Individual	xlm-roberta-base
779248	None	Little to None	None	xlm-roberta-base
719937	None	Little to None	None	xlm-roberta-base
632555	None	Little to None	None	xlm-roberta-base
358473	None	Little to None	None	xlm-roberta-base
901351	None	Little to None	None	xlm-roberta-base
83572	None	Little to None	None	xlm-roberta-base
96264	None	Little to None	None	xlm-roberta-base
939207	None	Little to None	None	xlm-roberta-base
31380	Abusive	Mild	Community	xlm-roberta-base
729106	None	Little to None	None	xlm-roberta-base
886675	None	Little to None	None	xlm-roberta-base
64394	Profane	Severe	Individual	xlm-roberta-base
612210	Political Hate	Mild	Organization	xlm-roberta-base
288375	None	Little to None	None	xlm-roberta-base
386429	Political Hate	Severe	Organization	xlm-roberta-base
192002	None	Little to None	None	xlm-roberta-base
926546	None	Little to None	None	xlm-roberta-base
854708	Abusive	Mild	Individual	xlm-roberta-base
271791	None	Little to None	None	xlm-roberta-base
331591	None	Little to None	None	xlm-roberta-base
447777	None	Little to None	None	xlm-roberta-base
338669	Abusive	Little to None	Individual	xlm-roberta-base
2149	None	Little to None	None	xlm-roberta-base
297342	None	Little to None	None	xlm-roberta-base
909454	None	Little to None	None	xlm-roberta-base
56002	Profane	Severe	Individual	xlm-roberta-base
34769	Profane	Severe	None	xlm-roberta-base
453661	Abusive	Little to None	None	xlm-roberta-base
774691	Religious Hate	Mild	Community	xlm-roberta-base
198151	Political Hate	Severe	Organization	xlm-roberta-base
55224	Abusive	Little to None	None	xlm-roberta-base
931876	Abusive	Mild	Individual	xlm-roberta-base
792908	None	Little to None	None	xlm-roberta-base
474834	None	Little to None	None	xlm-roberta-base
407389	None	Little to None	None	xlm-roberta-base
431238	None	Little to None	None	xlm-roberta-base
764516	Abusive	Little to None	Community	xlm-roberta-base
110919	Political Hate	Severe	Individual	xlm-roberta-base
391676	Abusive	Mild	Community	xlm-roberta-base
208141	Abusive	Mild	Organization	xlm-roberta-base
794813	None	Little to None	None	xlm-roberta-base
151831	Profane	Severe	Organization	xlm-roberta-base
873001	Profane	Severe	Individual	xlm-roberta-base
836702	Abusive	Mild	Individual	xlm-roberta-base
111599	Abusive	Mild	Individual	xlm-roberta-base
870902	None	Little to None	None	xlm-roberta-base
531013	None	Little to None	None	xlm-roberta-base
784411	Abusive	Mild	Community	xlm-roberta-base
585501	None	Little to None	None	xlm-roberta-base
501901	None	Little to None	None	xlm-roberta-base
397414	None	Little to None	None	xlm-roberta-base
150025	None	Little to None	None	xlm-roberta-base
507744	None	Little to None	None	xlm-roberta-base
792747	Abusive	Mild	Organization	xlm-roberta-base
414262	Political Hate	Mild	Organization	xlm-roberta-base
671823	None	Little to None	None	xlm-roberta-base
923463	None	Little to None	None	xlm-roberta-base
294565	Political Hate	Mild	Organization	xlm-roberta-base
673728	None	Little to None	None	xlm-roberta-base
535587	None	Little to None	None	xlm-roberta-base
194396	None	Little to None	None	xlm-roberta-base
721828	None	Little to None	None	xlm-roberta-base
731485	None	Little to None	None	xlm-roberta-base
770794	None	Little to None	None	xlm-roberta-base
767555	None	Little to None	None	xlm-roberta-base
491824	None	Little to None	None	xlm-roberta-base
202897	Political Hate	Severe	Community	xlm-roberta-base
261571	Political Hate	Severe	Individual	xlm-roberta-base
911469	None	Little to None	None	xlm-roberta-base
238897	None	Little to None	None	xlm-roberta-base
86026	Profane	Severe	Individual	xlm-roberta-base
225786	Political Hate	Mild	Organization	xlm-roberta-base
725284	Abusive	Little to None	Organization	xlm-roberta-base
392169	None	Little to None	None	xlm-roberta-base
84409	None	Little to None	None	xlm-roberta-base
542426	None	Little to None	None	xlm-roberta-base
26137	Abusive	Mild	Community	xlm-roberta-base
75458	None	Little to None	None	xlm-roberta-base
40568	Political Hate	Mild	Organization	xlm-roberta-base
502253	None	Little to None	None	xlm-roberta-base
862429	None	Little to None	None	xlm-roberta-base
470163	None	Little to None	None	xlm-roberta-base
681111	Abusive	Mild	Community	xlm-roberta-base
160220	None	Little to None	None	xlm-roberta-base
